"Id","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","SalePrice"
291,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","Gd","TA","Y","New","Partial",2.81717971268261,-1.7784246988355,0.743533111260333,1.16771053112863,-1.29477414193091,-0.273710244712458,-1.45074474058569,0.156898270478895,-0.0192765992214125,0.827025229659916,-0.454818329723087,0.0818449712502376,-0.311948171811882,-0.179530619510791,0.0913557624547107,0.0611141534679328,-0.124767000838417,0.444113318987693,0.61278013571345,0.661936765522453,-0.915113863743237,-0.894024665016418,0.507972961718798,-0.771285311558582,-1.55162790833667,0.0151013937990837,-0.043212297484325,0.156351386533599,0.27098111518315,-0.300223636283437,233230
292,"RL","Pave","Reg","Bnk","AllPub","Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Fa","PConc","TA","Fa","No","Rec","Unf","GasA","Ex","N","SBrkr","Fa","Typ","Ex","2Types","Unf","Fa","Fa","N","WD","Normal",-1.36717086583807,-3.78272660413015,-0.0609767976380899,-1.25861599776803,1.90243883682724,0.505954649207666,1.83535086917389,-0.366898758135404,0.0905616396159565,-0.103158107819141,-0.780231520490437,-1.48954040216547,-1.46450686623457,-1.49536983825641,1.12783544302837,-1.62102570650518,1.97452679824558,0.522773868728884,0.212543747745583,0.658898028435765,0.225932481765329,1.04391489084637,-0.717058998901163,1.46923813612845,-0.956977555259029,2.332736816136,0.520660351458273,-1.29920282322598,-0.244113782692463,0.089173781605607,135900
293,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","LwQ","Unf","GasA","Gd","Y","SBrkr","TA","Min2","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",-1.03993839630903,-1.40909560505462,-0.451293297141727,-0.695651102685246,-0.544540492499129,1.33374181380001,-0.761781940155403,-1.32327431466206,0.431119188157504,-2.37527833139486,-0.0322885350937102,0.124099953102067,-1.34731806877792,0.287908404188235,0.515462008700799,-0.595217468795527,-0.930150058889319,0.00994273860945671,0.314645238321373,1.38992008013607,0.0644797177252187,-0.0872936821899769,0.754011975153825,-0.326935616763383,0.354184963790064,-0.719754043239043,-0.391879423697448,-2.17899427786941,0.0365991089851124,0.590167533318427,131000
294,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story","Gable","CompShg","Plywood","Plywood","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","Fa","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",2.38136243780449,-1.1525163811021,-0.581425605153339,-2.10510709228398,-0.561564439091406,0.428675589304301,0.113844477472498,-1.12095866543151,-0.027765893678701,1.04140499306002,-1.03896202099459,-0.709820719192307,-0.830591270737874,-1.54165213719047,0.427850864411064,-0.321257277111291,1.5763300276481,1.56588863543846,1.35663576272927,-0.601696458372514,0.335409025529863,-0.896015435089678,-0.0794686256622614,-0.0756667105184979,0.322342242402501,-0.466378342994712,-0.0127624356589813,-0.0625480371658474,0.173680560557381,0.0577580364756845,235000
295,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","Stone","TA","TA","CBlock","TA","TA","No","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Fin","TA","TA","Y","WD","Normal",0.481039178499994,1.92350248615207,-2.59725119802033,-0.96574254293544,1.03373798727178,-0.243463900579254,-0.346060862621472,-0.875389863176621,0.734194865953591,0.159060312350808,0.561831035228547,0.609496365788588,0.715373951402353,1.16539836098032,0.247638093322106,-0.405294022982332,0.236404950742221,-1.68951135981087,-0.924977854571365,-0.287835382165515,0.140492127821067,-1.45846040009324,-0.682128899988626,0.465676847367425,0.153072934302983,0.144735233175747,0.0807971040142856,-0.272223816538266,0.386329089312478,-0.0858875675989266,167000
296,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Ex","Detchd","Unf","TA","TA","Y","WD","Normal",-1.05694424245776,1.56410218024052,1.15831681909267,-0.7934516987035,0.797181632907197,-0.11146156696731,0.0717300086230068,0.20667790175628,-0.381265522218803,0.512049855371213,-0.0062028103754973,0.146268865209138,0.514173056822768,0.00706365497821791,0.855248688778506,0.153845140908992,-0.10099724118869,1.93316228569698,0.130535670194233,0.367978442940192,0.611885884944401,-0.0113839086383503,0.419289796490166,1.18167143499153,0.579664990703205,0.639931086319097,0.165536859471657,-0.320599831289932,0.632324072157813,0.157984819086902,142500
297,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","TA","Y","FuseA","TA","Typ","Fa","Attchd","Unf","TA","TA","Y","WD","Normal",-1.81579853030413,-1.51950860188675,-0.946560211832544,-0.630021385471443,-0.320879163065432,-0.0465351074919726,-1.09648964550327,0.783061097233286,0.436084464342848,0.32565610673287,-0.959093726088208,0.250770941049041,0.24249052697423,1.36202571524314,0.661460972173421,-1.21925800281834,-0.314730008560977,-0.0510332166568607,-0.461216337844207,-0.0612563306885612,1.06450629297521,0.686833756833301,0.894817435695688,0.604258607952198,-0.329998090369937,-0.356149770034306,0.760855756430554,0.379630858547681,0.100742256922101,0.289750096995678,152000
298,"FV","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Detchd","RFn","TA","TA","Y","WD","Normal",3.31310336879998,-0.862688811577152,0.797151175167088,-1.56466530892302,-0.664968830646617,-1.26054790564125,-1.06918128934452,-3.17398373639134,1.11875261879275,-3.03792487776969,0.514921061864573,1.92497763933545,0.785103568426614,1.44821935490056,-0.128330484986927,-0.796423227448244,-0.351899336821341,1.61230450073635,-2.60722138378126,-1.34148608714014,-3.07704253165508,3.36921449995583,-2.26988599843988,-2.11860707735898,1.79004732664353,0.543134907053415,-0.379063305351619,-0.0442862023783762,-0.472577129931339,-0.313160837212638,239000
299,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Mansard","CompShg","HdBoard","AsphShn","BrkFace","Gd","TA","CBlock","TA","TA","No","ALQ","Rec","GasA","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",0.418506455401667,-1.19895339776408,-0.605981967023554,-2.35646437513844,-2.32260511949091,-1.57716518125741,-0.483933727108323,1.83233543340746,0.648214417672558,-1.75571726212598,-0.266960512476354,1.74498803107864,0.666495370844783,1.54238645984799,-0.447460481895044,0.0575400499614204,1.07685867548352,0.461708232473503,-0.528389645153392,-1.13781933921949,-0.217544713100757,-0.357860874476379,1.72126862210002,-1.08201322931016,-0.264992845601018,-0.259284497090634,-0.102354994547611,0.217007895716592,-0.321936017776612,0.251925093759037,175000
300,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","Gd","CBlock","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Family",-1.7565994199889,0.249114254396143,-1.31262121182862,1.41994161371204,-2.3274498143327,-1.00107673694593,2.28112107708279,1.23237125840462,1.21491532954087,-1.16430194218759,0.420278485127969,0.295458192163046,-0.120423908681976,-0.418727043320855,0.960762171986078,0.524747600630519,1.59114206533652,-1.06174641598459,0.55842849702355,-0.202712237175501,-1.10324652363487,-0.84706504558426,1.13259984481965,-0.323414245715039,-0.292429680482406,0.803326129836275,-0.965912386040588,-0.244392791010561,-0.0083909598325204,0.159186806309618,158500
301,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","2fmCon","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","Mn","BLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",-1.44853186219187,1.42270509618881,-1.16523396724822,-1.3689841663531,1.68867659122789,-1.22988461051025,-0.456482858683721,-1.18725210860657,-0.792633045067473,-0.0828627411406875,-0.103970184830344,1.0236307982695,0.431533326214509,0.413490805189016,0.171658346986296,-1.34454349857134,-0.504908485405229,0.0704257113232815,1.86550695062451,-0.294811693117638,-0.846051135695502,-1.48845358112098,-0.143832543072857,0.224501031759662,-2.22250676859707,1.06536382261702,0.879537408804026,-0.376035813796532,-0.548747183016586,-0.381442668494085,157000
302,"RL","Pave","IR3","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","BuiltIn","Fin","TA","TA","Y","WD","Normal",3.17458839930436,-2.79373801084107,0.637091501541075,-0.361640075137225,-0.818787895278776,0.235047124647959,-0.388673207131994,0.618286481337673,-0.097311600040788,0.250215940418852,-0.267935071902762,-0.0105791802208153,0.118212335994039,0.433502889705735,0.364106544658208,-0.582277620408067,-0.239214581642987,0.234899579181705,0.561046465415607,0.806441488832015,0.47797908082034,-0.319901173077437,0.260998481056984,0.644592611598547,0.132390963840277,-0.441372990881493,0.0447159963961591,-0.244440977398992,0.805965349124772,-0.227894687011353,267000
303,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",3.40900737511561,0.968960987699666,-0.0986048771704746,2.91680013038517,-1.30379729264647,0.640954836840786,-0.381774597470533,1.56264806905872,-0.816424671599392,-0.0225414919946298,-0.375491002312843,0.0644487165209657,0.760901196393877,0.51024267521715,0.828619965981413,-0.773717920355012,-1.20767153734685,1.43302720167147,0.89225676015719,-0.541587999688899,1.93922874904804,0.306439972510207,-0.260281747227829,-1.16620285136903,-0.784953210091756,0.943309039895266,0.218043084237451,0.0592929558722749,-0.466255204140948,0.347049289954934,205000
304,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","PConc","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Fa","Attchd","Unf","TA","TA","Y","WD","Abnorml",-1.59016355949785,2.04332400380309,-0.178306786608839,-0.979589983912087,-0.198877589670431,-0.470366798087623,-0.433504302307757,0.827493204625515,0.511379996935254,1.76267608166021,0.0163904353318336,-0.225542187296324,0.713981131654708,0.291344983426729,1.28985034015389,0.552454943591222,-0.288157620686611,1.14817030067955,-0.391266812526219,-0.133097279027877,0.950840853327868,0.288676519626543,0.120771989037246,0.30974779270642,0.418632499180623,0.50298827974854,0.243794773376046,0.462561342188875,0.100690404152594,-0.0249518603352321,149900
305,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin","Gable","CompShg","CemntBd","CmentBd","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","Unf","TA","TA","Y","WD","Normal",4.15984166924208,-3.87624242737318,-1.75789285576289,0.672607571865487,-1.53114491504321,0.893798143942026,2.60725809302566,0.930906774865719,0.24928097390819,0.814188679887386,1.83832202483863,-0.501257281156846,1.69094210582754,-0.712454510225444,1.21079996655828,0.324542775330008,-1.62927859777888,0.883778129725361,1.43843886012393,-0.650638961561085,0.405538408964219,0.0498868146796218,-0.932567232021169,1.59117966282499,-1.29061489671264,-1.82369046661633,-0.966056003176744,-0.404810843667835,-1.13059182856816,-2.55977359214086,295000
306,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","CemntBd","CmentBd","Stone","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Fa","Attchd","Fin","TA","TA","Y","WD","Normal",4.36434963064996,2.43689370121303,-0.297696801837768,0.738654961706331,1.28510130179247,-0.216828882377985,0.099818485507803,0.266644392281917,0.188830818274271,0.805006493546657,0.389759175445166,0.169737907802958,0.722028796262963,0.320564369094332,0.736822844582394,0.753822365293002,0.410131714110476,0.946873560165753,-1.02810899186019,0.586617803487869,0.241332101487747,0.49268298769461,0.14735153239562,0.975566651597362,0.0507370946265341,-1.0026578041835,0.153855018651264,-0.483404159782024,0.270490388053587,0.0830735322851564,305900
307,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Feedr","Norm","1Fam","2Story","Gable","CompShg","HdBoard","Plywood","BrkFace","Gd","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",3.05452639682721,-1.75880074636655,-1.01661450448269,-2.04761116526293,-0.300292061363268,0.874180854228452,-1.47824363685094,-0.0190097974082189,-0.949561685951164,1.51525249120387,0.172690105799241,1.2379747102567,1.29128636835727,-0.083037699130879,-0.869913546796916,1.53939573301585,0.735648280685073,0.44255545060704,-0.218890572003972,1.31032236070149,0.172200513387668,0.730898379478196,-0.290255296266681,-1.16882094339668,-0.505130896286638,0.760451750801851,0.0892654570259957,0.0500959234035793,-0.134706926410509,0.242394224286498,225000
308,"RM","Pave","IR1","Lvl","AllPub","Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","Fa","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","FuseA","Fa","Typ","Ex","Attchd","Fin","Fa","Ex","N","WD","Normal",-4.01135080764095,-1.28976987070778,-0.96394965806289,-0.0913171816713487,-0.525899722026879,0.777385394271264,0.82939939794046,-0.769369679975397,0.245635346814646,-0.270309376764193,-0.966281128512696,-0.59300144460878,-0.719918504049551,-0.787112692798008,0.626267564486006,-1.28938720526631,1.01021472706949,0.419600429954305,0.16261310953134,-0.893842435837189,0.228312470589131,0.0433554238260087,-0.795300796323565,0.0474891831962903,-0.25021744906744,-0.381501647440066,0.240296445851217,0.377571303587926,1.29111849375336,-0.0386763833590147,89500
309,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Fa","Detchd","Unf","TA","TA","Y","WD","Normal",-3.17765620145909,1.68355857607025,0.179310136029926,0.923037367528238,-0.233914340372973,1.27085561663342,-0.759236140303286,0.410793081609286,-0.291864868568142,-0.625577503519046,-0.228912828252698,0.854514512029297,0.343266035604186,0.781994632604727,-0.173101922136251,0.468553783230345,-1.06943444590741,0.00480037447781057,0.787902063346637,-1.4258134884002,0.952761917044765,0.192182799071643,-0.200779998952749,0.374887544891576,0.0093241915269286,-1.03735580051457,-0.260103367072265,0.192249535586704,-0.322373340723628,-0.52223659317131,82500
310,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Ex","Attchd","Fin","TA","TA","Y","WD","Normal",5.27736514729691,2.10070265312808,-1.17309196811017,0.218052605168728,0.0129193258337978,-1.68956767036164,0.12350819064521,-0.913104989951829,-0.32731451797155,1.5026752163246,0.221048932293486,-0.670202488014084,0.286713005637774,-0.358607730752828,0.350164484964805,-0.515744862550721,0.459582249737752,-1.21077226222915,0.913314130723009,0.452298495713541,1.2068625294715,-2.44346347789661,-0.557991735005691,-0.379014205003815,0.199908552272022,0.632532230909522,0.140721226976699,-0.124175815557147,0.71351322361122,0.202807407728675,360000
311,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","PConc","Gd","TA","No","ALQ","Unf","GasA","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",0.461927792422326,-1.09928057549122,1.71337288540505,-1.23910635131701,-0.779425370996805,-0.406350821314524,-0.871538385825311,0.270387848921592,-0.260134964972244,0.390151877428978,-0.705547209274432,0.346421341610204,0.013644449283924,0.464720069675281,0.335047521698741,-0.539696772325347,-0.0373962769199554,0.584413669149442,0.331162073735511,0.408926278838524,0.530577740090024,-0.347164850080254,-0.584689993927356,-0.799653277241209,0.544862848909641,-0.242603017574167,0.376972347961962,0.336834533298787,-0.322999825760071,0.161954901076933,165600
312,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","CBlock","TA","TA","No","ALQ","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-2.41266402046595,1.89537724238504,-0.0153467714790528,-0.548178810949131,0.0438488160894365,1.08680443094194,0.780786635990655,-0.687317290517568,0.215775998200807,0.0573037369153939,0.224937419920862,-0.225304529562393,0.0146092278070479,-0.115300388810335,0.643056941902906,-0.44370251272305,0.19564596267616,-0.57361395116532,0.0178102027280648,0.504749753416809,-0.631511527858574,-0.995615971705031,-0.0418103247958199,0.0388172929612498,0.408073658603504,-0.169681288767157,-1.19665092932887,-0.468578962161673,0.153385948122278,0.533167480212499,132000
313,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","Gd","TA","Mn","Rec","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-2.59969244870135,0.0849021865159993,-0.789009117129143,-2.2525555439841,0.32612285699692,-1.81717872308706,-0.390885631827442,-2.75649225176746,0.316706131822364,-1.69149445584223,1.61650651121391,0.0436414118083923,-0.42452701659782,-0.919022199318102,1.08111503737643,0.617439939806641,-2.40012574785671,1.5425226798831,1.16094944819063,0.235744075355023,0.523604283271474,0.571793806895583,0.0613243565009257,0.876688008768687,-1.5982325991455,1.72074529460654,0.576648601819536,0.223233952540755,-0.389070024502968,0.259288087527995,119900
